Free Agent Outfielders  Season   Projections Standard Categories
Avail,Player,AB,R,H,1B,2B,3B,HR,RBI,BB,K,SB,CS,AVG,OBP,SLG,FPTS,
W ,Rhylan Thomas OF | SEA,188,27,47,29,10,1,7,26,19,48,5,1,.250,.308,.425,121
W ,Rob Refsnyder OF | SEA,188,26,51,30,10,1,10,27,17,52,3,2,.271,.340,.495,121
W ,Pedro Leon OF | PHI ,193,28,48,31,9,1,7,26,18,53,7,2,.249,.318,.414,120
W ,Steward Berroa OF | MIL ,189,28,46,30,9,1,6,25,19,52,8,2,.243,.318,.397,119
W ,Colby Thomas OF | ATH ,194,28,49,30,10,1,8,27,17,54,5,2,.253,.310,.438,118
W ,Zach Dezenzo OF | HOU,188,28,50,32,10,1,7,24,19,52,5,1,.266,.338,.442,118
W ,James Outman OF | MIN ,309,35,61,33,15,2,11,28,23,101,5,1,.197,.265,.366,118
W ,Rece Hinds OF | CIN,187,28,46,26,9,2,9,27,17,57,5,1,.246,.314,.460,117
W ,Michael Helman OF | TEX,186,26,45,28,9,1,7,25,18,49,6,1,.242,.314,.414,116
W ,Dustin Harris OF | CHW ,191,28,48,29,10,1,8,24,17,53,5,2,.251,.318,.440,115
W ,Esmerlyn Valdez OF | PIT ,188,25,49,31,10,1,7,24,19,51,5,1,.261,.333,.436,115
W ,Billy Cook OF | PIT,191,26,49,31,9,1,8,25,16,53,5,1,.257,.319,.440,114
W ,Jhostynxon Garcia OF | PIT ,187,25,48,30,10,1,7,24,19,51,5,1,.257,.330,.433,114
W ,Tyler Callihan OF | PIT,188,25,48,31,9,1,7,25,18,50,5,1,.255,.325,.425,114
W ,Alejandro Osuna OF | TEX,183,23,46,31,8,1,6,22,22,46,6,3,.251,.335,.404,112
W ,Bryan Torres OF | STL ,188,25,48,31,9,1,7,23,17,50,5,1,.255,.325,.425,112
W ,Garrett Hampson OF | CIN ,249,31,55,37,11,1,6,24,26,80,9,4,.221,.297,.345,112
W ,Ryan Vilade OF | TB,190,25,49,33,9,1,6,24,17,50,5,1,.258,.322,.410,110
W ,"Enrique Hernandez 1B,2B,3B,OF | LAD ",188,28,46,29,9,1,7,28,16,50,3,0,.245,.301,.415,110
W ,Connor Joe OF | SEA ,184,25,46,29,10,1,6,21,21,44,3,1,.250,.333,.413,110
W ,Blake Dunn OF | CIN ,186,28,45,28,9,1,7,25,19,57,5,1,.242,.321,.414,109
W ,Everson Pereira OF | CHW ,189,25,45,29,8,1,7,25,18,52,5,1,.238,.301,.402,108
W ,Weston Wilson OF | BAL ,187,26,45,27,9,1,8,25,18,56,5,2,.241,.312,.428,108
W ,Tyler Austin OF | CHC ,157,23,40,24,8,1,7,22,16,41,5,1,.255,.330,.452,107
W ,Johnathan Rodriguez OF | CLE ,182,24,43,26,9,1,7,24,18,49,4,1,.236,.310,.412,105
W ,Tristan Peters OF | CHW,190,24,45,28,9,1,7,23,16,55,5,1,.237,.301,.405,101
W ,John Rave OF | KC ,185,21,44,28,9,1,6,20,19,53,6,2,.238,.314,.395,98
W ,Matthew Lugo OF | LAA ,191,24,44,26,9,2,7,22,15,60,4,1,.230,.295,.408,93
W ,Tyler Wade OF | TEX ,185,24,43,32,6,2,3,19,20,52,5,2,.232,.316,.335,89
W ,Nelson Rada OF | LAA ,157,21,37,23,7,1,6,20,14,48,4,1,.236,.309,.408,85
W ,Anthony Santander OF | TOR ,148,20,32,18,6,0,8,23,16,38,0,0,.216,.299,.419,85
W ,DaShawn Keirsey OF | ATL ,131,16,30,19,5,1,5,16,10,36,6,1,.229,.292,.397,77
W ,Taylor Kohlwey OF | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ian Petrutz OF | STL,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Javeon Cody OF | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Tres Gonzalez OF | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Mac Wainwright OF | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Thomas Milone OF | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jonny Farmelo OF | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Deivy Castillo OF | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Pablo Abreu OF | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Homer Bush OF | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
