Free Agent Shortstops  Season   Projections Standard Categories
Avail,Player,AB,R,H,1B,2B,3B,HR,RBI,BB,K,SB,CS,AVG,OBP,SLG,FPTS,
W ,Emerson Jimenez SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jordan Brown SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Joshua Rivera SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Brallan Perez SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Narciso Polanco SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jhonny Level SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Johenssy Colome SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Brady Ebel SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yeison Santana SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,John Peck SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jonah McReynolds SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jesus Made SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Josuar De Jesus Gonzalez SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Steele Hall SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,David Masters SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Francisco Acuna SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Dillon Dobson SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Max Holy SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gianfranco Wawoe SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Braylen Wimmer SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Oswaldo Osorio SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Dauri Fernandez SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Bonilla SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Beau Brundage SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Erick Brito SS | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Pastrano SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ayden Johnson SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Wilfri Peralta SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Brandon Macias SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ronny Rojas SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Payton Green SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Morgan McCullough SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jefrey De Los Santos SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jeremy Ciriaco SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,George Lombard SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Tyler Filliben SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Sebastian Espino SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Curt Powell SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cameron Cauley SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ernie Yake SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Adrian Valerio SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Bryson McArn SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Angel Cepeda SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Wander Javier SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Escobar SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jesus Baez SS | STL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cadyn Grenier SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Wehiwa Aloy SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Carlos Herrera SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Payton Eeles SS | BAL,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Emilio Guerrero SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Anthony Pereira SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Marco Luciano SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Dyan Jorge SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kyle Watson SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Anibal Sierra SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Nick Becker SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jadher Areinamo SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Marcus Lemon SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Alfredo Alcantara SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Devin Fitz-Gerald SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Trei Cruz SS | DET,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Daniel Flames SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Connor Heady SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Marcos Gonzalez SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Leonel Valera SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Scott McKeon SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Daniel Vazquez SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Andres Alvarez SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Juan Tomas SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Diego Goris SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Mitch Jebb SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jorge Flores SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Emerson Purroy SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Andy Vasquez SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Laz Rivera SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kyle Lodise SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Starlyn Caba SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yahil Melendez SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jackson Cluff SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Angel Ortega SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Carter Young SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yeyson Yrizarri SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Boston Baro SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ben Ramirez SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cole Daily SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jeremy Rodriguez SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Paul Witt SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jeison Guzman SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Roberto Baldoquin SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Wyatt Young SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Carlos Sanchez SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Alan Trejo SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Calten Daal SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Andrew Sohn SS | STL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Izarra SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cristian Gonzalez SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yolfran Castillo SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jorma Rodriguez SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Bohan Adderley SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Justin Lopez SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Nik McClaughry SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Daniel Pinero SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,AJ Graffanino SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Juan Silverio SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Logan Ratledge SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Robert Puason SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Karson Simas SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Delvin Zinn SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Manuel Beltre SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cristian Hernandez SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Michael De Leon SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Erik Gonzalez SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Juan Ciriaco SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Mateo Gil SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Angel Rosa SS | LAA,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ryan McCarty SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Miguelangel Sierra SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Rayder Ascanio SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Leosdany Molina SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Osleivis Basabe SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Brady McConnell SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Mott Hyde SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gunnar Heidt SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Bjay Cooke SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Landy Pena SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Will Holland SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Adrian Marin SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Joshua Kuroda-Grauer SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Edwin Diaz SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ethan Murray SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kelson Brown SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Victor Ngoepe SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jordan Serena SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ricardo Romero SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Hansel Moreno SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Trace Loehr SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yeuris Ramirez SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Elian Pena SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Alexander Vargas SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,John Wimmer SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Core Jackson SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Billy Carlson SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Leo De Vries SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Matt McLaughlin SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Peter Mooney SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Alexander Martinez SS | STL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Glenallen Hill Jr. SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kevin Vicuna SS | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Timothy Borden SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Michael Paez SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Dereck Salom SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Edwin Lora SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jean Carlos Sio SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jeff Kemp SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Walter Ibarra SS | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Antonio Lamas SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ryan Walker SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Coy James SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Luis Lopez SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Sammy Stafura SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Franklin Torres SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jack Brannigan SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Carter Dorighi SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ronny Cruz SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Liam Spence SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ethan Skender SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Carson Matthews SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Nicolas Perez SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Tanner Rahier SS | CIN,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Erick Salcedo SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cole Peterson SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cody Miller SS | ATL,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Wilfri De La Cruz SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Clay Dungan SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Steven Leyton SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Dakota Harris SS | STL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Mike Jarvis SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Moises Castillo SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Colton Becker SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Alejandro Salazar SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gavin Fien SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yeison Coca SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Bryce Rainer SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Tanner Murray SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Bryan Rincon SS | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jack Pineda SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jecksson Flores SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Andres Mesa SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Bennett Hostetler SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,D'Andre Smith SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yeltsin Gudino SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jude Warwick SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Madison Stokes SS | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Edgar Montero SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Chris Diaz SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Franklin Arias SS | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gabriel Noriega SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jordy Barley SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Shawn Ross SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Agustin Marte SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Deacon Liput SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Robi Estrada SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jesus Castillo SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Alberto Hernandez SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Luis Aviles SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Braden Shewmake SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Martinez SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jeremy Rivera SS | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose King SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Tucker Neuhaus SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jack Goodman SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ghordy Santos SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Nicholas Shumpert SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Uziel Viloria SS | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jalin Flores SS | STL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Darell Morel SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ethan Paul SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Osvaldo Duarte SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Monzon SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Collin Burns SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,John Gil SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kelvin Melean SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Nick Monistere SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Layant Tapia SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Aledmys Diaz SS | HOU,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cristofer Torin SS | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Albert Suarez SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Andy Perez SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kevin Kendall SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cristian Toribio SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gustavo Pierre SS | TOR,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Garrett Mattlage SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Harrison Spohn SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kaylan Nicasia SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Dax Kilby SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Zach Evans SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Miguel Eladio SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Sean McLain SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Avinson Pinto SS | BOS,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ed Howard SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Antoni Flores SS | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Connor Justus SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,James Parker SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Alex Mooney SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Naibel Mariano SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,J.C. Cardenas SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Marcus Mooney SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Claudio Bautista SS | CLE,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Justin Bohn SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Christian Cairo SS | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
Report Updated as of  3/18/26  7:21 AM EST
